city,province,lease_term,type,price,beds,baths,sq_feet (don’t use),sq_feet,furnishing,Pets
Saskatoon,Saskatchewan,Long Term,Apartment,1555,2,1,680,680,FALSE,TRUE
Saskatoon,Saskatchewan,Long Term,Apartment,1555,2,1,783,783,FALSE,TRUE
Saskatoon,Saskatchewan,Long Term,Apartment,1545,2,1,950,950,FALSE,TRUE
Saskatoon,Saskatchewan,Long Term,Apartment,1540,1,1,417,417,FALSE,TRUE
Saskatoon,Saskatchewan,Long Term,Apartment,1530,1,1,740,740,FALSE,TRUE
Saskatoon,Saskatchewan,Long Term,Apartment,1525,3,1,405,405,FALSE,TRUE
Saskatoon,Saskatchewan,Long Term,Apartment,1525,1,1,570,570,FALSE,TRUE
Saskatoon,Saskatchewan,Long Term,Apartment,1525,2,1,786,786,FALSE,TRUE
Saskatoon,Saskatchewan,Long Term,Apartment,1520,1,1,740,740,FALSE,TRUE
Saskatoon,Saskatchewan,Long Term,Apartment,1520,2,1,785,785,FALSE,TRUE
Saskatoon,Saskatchewan,Long Term,Apartment,1515,1,1,667,667,FALSE,TRUE
Saskatoon,Saskatchewan,Long Term,Apartment,1509,1,1,769,769,FALSE,FALSE
Saskatoon,Saskatchewan,Long Term,Apartment,1505,2,1,827,827,FALSE,TRUE
Saskatoon,Saskatchewan,Long Term,Apartment,1500,2,1,786,786,FALSE,TRUE
Saskatoon,Saskatchewan,Long Term,Apartment,1500,1,1,821,821,FALSE,TRUE
Saskatoon,Saskatchewan,Long Term,Apartment,1495,1,1,497,497,FALSE,TRUE
Saskatoon,Saskatchewan,Long Term,Apartment,1495,1,1,548,548,FALSE,TRUE
Saskatoon,Saskatchewan,Long Term,Apartment,1495,1,1,642,642,FALSE,TRUE
Saskatoon,Saskatchewan,Long Term,Apartment,1495,1,1,650,650,FALSE,TRUE
Saskatoon,Saskatchewan,Long Term,Apartment,1490,1,1,417,417,FALSE,TRUE
Saskatoon,Saskatchewan,Long Term,Apartment,1490,1,1,579,579,FALSE,TRUE
Saskatoon,Saskatchewan,Long Term,Apartment,1485,1,1,392,392,FALSE,TRUE
Saskatoon,Saskatchewan,Long Term,Apartment,1485,2,1,683,683,FALSE,TRUE
Saskatoon,Saskatchewan,Long Term,Apartment,1480,1,1,698,698,FALSE,TRUE
Saskatoon,Saskatchewan,Long Term,Apartment,1475,2,1,850,850,FALSE,TRUE
Saskatoon,Saskatchewan,Long Term,Apartment,1469,2,1,897,897,FALSE,TRUE
Saskatoon,Saskatchewan,Long Term,Apartment,1465,1,1,591,591,FALSE,TRUE
Saskatoon,Saskatchewan,Long Term,Apartment,1450,3,1,810,810,FALSE,TRUE
Saskatoon,Saskatchewan,Long Term,Apartment,1450,2,1,900,900,FALSE,TRUE
Saskatoon,Saskatchewan,Long Term,Apartment,1445,1,1,486,486,FALSE,TRUE
Saskatoon,Saskatchewan,Long Term,Apartment,1445,1,1,497,497,FALSE,TRUE
Saskatoon,Saskatchewan,Long Term,Apartment,1445,1,1,542,542,FALSE,TRUE
Saskatoon,Saskatchewan,Long Term,Apartment,1445,1,1,651,651,FALSE,TRUE
Saskatoon,Saskatchewan,Long Term,Apartment,1440,1,1,462,462,FALSE,TRUE
Saskatoon,Saskatchewan,Long Term,Apartment,1435,1,1,392,392,FALSE,TRUE
Saskatoon,Saskatchewan,Long Term,Apartment,1430,2,1,680,680,FALSE,TRUE
Saskatoon,Saskatchewan,Long Term,Apartment,1429,1,1,614,614,FALSE,FALSE
Saskatoon,Saskatchewan,Long Term,Apartment,1424,1,1,638,638,FALSE,TRUE
Saskatoon,Saskatchewan,Long Term,Apartment,1415,1,1,447,447,FALSE,TRUE
Saskatoon,Saskatchewan,Long Term,Apartment,1415,2,1,750,750,FALSE,TRUE
Saskatoon,Saskatchewan,Long Term,Apartment,1410,1,1,510,510,FALSE,TRUE
Saskatoon,Saskatchewan,Long Term,Apartment,1400,2,1,740,740,FALSE,FALSE
Saskatoon,Saskatchewan,Long Term,Apartment,1400,2,1,825,825,FALSE,TRUE
Saskatoon,Saskatchewan,Long Term,Apartment,1400,2,1,850,850,FALSE,TRUE
Saskatoon,Saskatchewan,Long Term,Apartment,1400,2,1,897,897,FALSE,TRUE
Saskatoon,Saskatchewan,Long Term,Apartment,1395,1,1,395,395,FALSE,TRUE
Saskatoon,Saskatchewan,Long Term,Apartment,1395,1,1,486,486,FALSE,TRUE
Saskatoon,Saskatchewan,Long Term,Apartment,1395,1,1,572,572,FALSE,TRUE
Saskatoon,Saskatchewan,Long Term,Apartment,1395,1,1,671,671,FALSE,TRUE
Saskatoon,Saskatchewan,Long Term,Apartment,1395,2,1,785,785,FALSE,TRUE
Saskatoon,Saskatchewan,Long Term,Apartment,1390,1,1,475,475,FALSE,TRUE
Saskatoon,Saskatchewan,Long Term,Apartment,1390,1,1,627,627,FALSE,TRUE
Saskatoon,Saskatchewan,Long Term,Apartment,1380,2,1,700,700,FALSE,FALSE
Saskatoon,Saskatchewan,Long Term,Apartment,1380,2,1,780,780,FALSE,TRUE
Saskatoon,Saskatchewan,Long Term,Apartment,1375,2,1,732,732,FALSE,TRUE
Saskatoon,Saskatchewan,Long Term,Apartment,1365,1,1,498,498,FALSE,TRUE
Saskatoon,Saskatchewan,Long Term,Apartment,1360,1,1,507,507,FALSE,TRUE
Saskatoon,Saskatchewan,Long Term,Apartment,1360,1,1,591,591,FALSE,TRUE
Saskatoon,Saskatchewan,Long Term,Apartment,1350,2,1,786,786,FALSE,TRUE
Saskatoon,Saskatchewan,Long Term,Apartment,1350,2,1,830,830,FALSE,TRUE
Saskatoon,Saskatchewan,Long Term,Apartment,1350,2,1,832,832,FALSE,TRUE
Saskatoon,Saskatchewan,Long Term,Apartment,1334,1,1,627,627,FALSE,TRUE
Saskatoon,Saskatchewan,Long Term,Apartment,1330,1,1,433,433,FALSE,TRUE
Saskatoon,Saskatchewan,Long Term,Apartment,1325,2,1,750,750,FALSE,TRUE
Saskatoon,Saskatchewan,Long Term,Apartment,1320,1,1,497,497,FALSE,TRUE
Saskatoon,Saskatchewan,Long Term,Apartment,1299,1,1,638,638,FALSE,TRUE
Saskatoon,Saskatchewan,Long Term,Apartment,1285,2,1,644,644,FALSE,TRUE
Saskatoon,Saskatchewan,Long Term,Apartment,1275,2,1,720,720,FALSE,TRUE
Saskatoon,Saskatchewan,Long Term,Apartment,1275,3,1,950,950,FALSE,TRUE
Saskatoon,Saskatchewan,Long Term,Apartment,1270,1,1,395,395,FALSE,TRUE
Saskatoon,Saskatchewan,Long Term,Apartment,1270,1,1,616,616,FALSE,TRUE
Saskatoon,Saskatchewan,Long Term,Apartment,1269,1,1,670,670,FALSE,TRUE
Saskatoon,Saskatchewan,Long Term,Apartment,1260,2,1,632,632,FALSE,TRUE
Saskatoon,Saskatchewan,Long Term,Apartment,1260,2,1,752,752,FALSE,TRUE
Saskatoon,Saskatchewan,Long Term,Apartment,1250,1,1,650,650,FALSE,TRUE
Saskatoon,Saskatchewan,Long Term,Apartment,1250,1,1,651,651,FALSE,TRUE
Saskatoon,Saskatchewan,Long Term,Apartment,1245,1,1,647,647,FALSE,TRUE
Saskatoon,Saskatchewan,Long Term,Apartment,1229,2,1,644,644,FALSE,TRUE
Saskatoon,Saskatchewan,Long Term,Apartment,1229,2,1,752,752,FALSE,TRUE
Saskatoon,Saskatchewan,Long Term,Apartment,1225,1,1,500,500,FALSE,TRUE
Saskatoon,Saskatchewan,Long Term,Apartment,1225,2,1,650,650,FALSE,TRUE
Saskatoon,Saskatchewan,Long Term,Apartment,1225,1,1,650,650,FALSE,TRUE
Saskatoon,Saskatchewan,Long Term,Apartment,1225,2,1,660,660,FALSE,TRUE
Saskatoon,Saskatchewan,Long Term,Apartment,1225,1,1,670,670,FALSE,TRUE
Saskatoon,Saskatchewan,Long Term,Apartment,1225,2,1,750,750,FALSE,TRUE
Saskatoon,Saskatchewan,Long Term,Apartment,1215,1,1,627,627,FALSE,TRUE
Saskatoon,Saskatchewan,Long Term,Apartment,1210,2,1,632,632,FALSE,TRUE
Saskatoon,Saskatchewan,Long Term,Apartment,1200,1,1,525,525,FALSE,TRUE
Saskatoon,Saskatchewan,Long Term,Apartment,1199,1,1,750,750,FALSE,FALSE
Saskatoon,Saskatchewan,Long Term,Apartment,1194,1,1,494,494,FALSE,TRUE
Saskatoon,Saskatchewan,Long Term,Apartment,1185,1,1,516,516,FALSE,TRUE
Saskatoon,Saskatchewan,Long Term,Apartment,1175,1,1,577,577,FALSE,TRUE
Saskatoon,Saskatchewan,Long Term,Apartment,1175,1,1,650,650,FALSE,TRUE
Saskatoon,Saskatchewan,Long Term,Apartment,1169,1,1,670,670,FALSE,TRUE
Saskatoon,Saskatchewan,Long Term,Apartment,1160,1,1,480,480,FALSE,TRUE
Saskatoon,Saskatchewan,Long Term,Apartment,1150,2,1,812,812,FALSE,TRUE
Saskatoon,Saskatchewan,Long Term,Apartment,1149,2,1,546,546,FALSE,TRUE
Saskatoon,Saskatchewan,Long Term,Apartment,1129,1,1,360,360,FALSE,TRUE
Saskatoon,Saskatchewan,Long Term,Apartment,1125,1,1,524,524,FALSE,TRUE
Saskatoon,Saskatchewan,Long Term,Apartment,1125,1,1,600,600,FALSE,TRUE
Saskatoon,Saskatchewan,Long Term,Apartment,1125,2,1,800,800,FALSE,TRUE
Saskatoon,Saskatchewan,Long Term,Apartment,1110,1,1,480,480,FALSE,TRUE
Saskatoon,Saskatchewan,Long Term,Apartment,1110,1,1,485,485,FALSE,TRUE
Saskatoon,Saskatchewan,Long Term,Apartment,1110,1,1,600,600,FALSE,TRUE
Saskatoon,Saskatchewan,Long Term,Apartment,1100,1,1,508,508,FALSE,TRUE
Saskatoon,Saskatchewan,Long Term,Apartment,1100,1,1,543,543,FALSE,TRUE
Saskatoon,Saskatchewan,Long Term,Apartment,1099,1,1,552,552,FALSE,TRUE
Saskatoon,Saskatchewan,Long Term,Apartment,1099,1,1,575,575,FALSE,TRUE
Saskatoon,Saskatchewan,Long Term,Apartment,1094,1,1,290,290,FALSE,TRUE
Saskatoon,Saskatchewan,Long Term,Apartment,1094,1,1,382,382,FALSE,TRUE
Saskatoon,Saskatchewan,Long Term,Apartment,1090,1,1,610,610,FALSE,TRUE
Saskatoon,Saskatchewan,Long Term,Apartment,1085,1,1,389,389,FALSE,TRUE
Saskatoon,Saskatchewan,Long Term,Apartment,1085,2,1,752,752,FALSE,TRUE
Saskatoon,Saskatchewan,Long Term,Apartment,1075,1,1,500,500,FALSE,TRUE
Saskatoon,Saskatchewan,Long Term,Apartment,1065,3,1,950,950,FALSE,TRUE
Saskatoon,Saskatchewan,Long Term,Apartment,1050,1,1,450,450,FALSE,TRUE
Saskatoon,Saskatchewan,Long Term,Apartment,1050,1,1,500,500,FALSE,TRUE
Saskatoon,Saskatchewan,Long Term,Apartment,1050,1,1,550,550,FALSE,FALSE
Saskatoon,Saskatchewan,Long Term,Apartment,1050,2,1,800,800,FALSE,TRUE
Saskatoon,Saskatchewan,Long Term,Apartment,1049,1,1,336,336,FALSE,TRUE
Saskatoon,Saskatchewan,Long Term,Apartment,1045,3,1,1000,1000,FALSE,TRUE
Saskatoon,Saskatchewan,Long Term,Apartment,1025,1,1,525,525,FALSE,TRUE
Saskatoon,Saskatchewan,Long Term,Apartment,1010,1,1,480,480,FALSE,TRUE
Saskatoon,Saskatchewan,Long Term,Apartment,1000,1,1,405,405,FALSE,TRUE
Saskatoon,Saskatchewan,Long Term,Apartment,1000,2,1,617,617,FALSE,TRUE
Saskatoon,Saskatchewan,Long Term,Apartment,1000,2,1,759,759,FALSE,TRUE
Saskatoon,Saskatchewan,Long Term,Apartment,1000,2,1,800,800,FALSE,TRUE
Saskatoon,Saskatchewan,Long Term,Apartment,999,1,1,500,500,FALSE,FALSE
Saskatoon,Saskatchewan,Long Term,Apartment,985,1,1,600,600,FALSE,TRUE
Saskatoon,Saskatchewan,Long Term,Apartment,980,1,1,390,390,FALSE,TRUE
Saskatoon,Saskatchewan,Long Term,Apartment,975,1,1,408,408,FALSE,TRUE
Saskatoon,Saskatchewan,Long Term,Apartment,975,1,1,514,514,FALSE,TRUE
Saskatoon,Saskatchewan,Long Term,Apartment,975,2,1,605,605,FALSE,TRUE
Saskatoon,Saskatchewan,Long Term,Apartment,975,2,1,647,647,FALSE,TRUE
Saskatoon,Saskatchewan,Long Term,Apartment,975,2,1,800,800,FALSE,TRUE
Saskatoon,Saskatchewan,Long Term,Apartment,975,2,1,800,800,FALSE,TRUE
Saskatoon,Saskatchewan,Long Term,Apartment,960,1,1,372,372,FALSE,TRUE
Saskatoon,Saskatchewan,Long Term,Apartment,950,2,1,627,627,FALSE,TRUE
Saskatoon,Saskatchewan,Long Term,Apartment,925,1,1,325,325,FALSE,TRUE
Saskatoon,Saskatchewan,Long Term,Apartment,925,2,1,617,617,FALSE,TRUE
Saskatoon,Saskatchewan,Long Term,Apartment,925,1,1,650,650,FALSE,TRUE
Saskatoon,Saskatchewan,Long Term,Apartment,900,1,1,650,650,FALSE,TRUE
Saskatoon,Saskatchewan,Long Term,Apartment,875,1,1,400,400,FALSE,TRUE
Saskatoon,Saskatchewan,Long Term,Apartment,875,1,1,600,600,FALSE,TRUE
Saskatoon,Saskatchewan,Long Term,Apartment,875,1,1,650,650,FALSE,TRUE
Saskatoon,Saskatchewan,Long Term,Apartment,875,1,1,650,650,FALSE,TRUE
Saskatoon,Saskatchewan,Long Term,Apartment,850,1,1,400,400,FALSE,TRUE
Saskatoon,Saskatchewan,Long Term,Apartment,850,2,1,700,700,FALSE,TRUE
Saskatoon,Saskatchewan,Long Term,Apartment,850,2,1,730,730,FALSE,TRUE
Saskatoon,Saskatchewan,Long Term,Apartment,850,2,1,800,800,FALSE,TRUE
Saskatoon,Saskatchewan,Long Term,Apartment,849,1,1,600,600,FALSE,TRUE
Saskatoon,Saskatchewan,Long Term,Apartment,825,1,1,400,400,FALSE,TRUE
Saskatoon,Saskatchewan,Long Term,Apartment,825,1,1,538,538,FALSE,TRUE
Saskatoon,Saskatchewan,Long Term,Apartment,825,2,1,800,800,FALSE,TRUE
Saskatoon,Saskatchewan,Long Term,Apartment,824,1,1,605,605,FALSE,TRUE
Saskatoon,Saskatchewan,Long Term,Apartment,800,2,1,725,725,FALSE,TRUE
Saskatoon,Saskatchewan,Long Term,Apartment,785,1,1,600,600,FALSE,TRUE
Saskatoon,Saskatchewan,Long Term,Apartment,775,1,1,450,450,FALSE,TRUE
Saskatoon,Saskatchewan,Long Term,Apartment,775,1,1,530,530,FALSE,TRUE
Saskatoon,Saskatchewan,Long Term,Apartment,750,1,1,558,558,FALSE,TRUE
Saskatoon,Saskatchewan,Long Term,Apartment,725,1,1,558,558,FALSE,TRUE
Saskatoon,Saskatchewan,Long Term,Apartment,725,1,1,650,650,FALSE,TRUE
Saskatoon,Saskatchewan,Long Term,Apartment,725,1,1,650,650,FALSE,TRUE
Saskatoon,Saskatchewan,Long Term,Apartment,700,1,1,650,650,FALSE,TRUE
Saskatoon,Saskatchewan,Long Term,Apartment,700,1,1,650,650,FALSE,TRUE
Saskatoon,Saskatchewan,Long Term,Apartment,675,1,1,400,400,FALSE,TRUE
Saskatoon,Saskatchewan,Long Term,Apartment,675,1,1,450,450,FALSE,TRUE
Saskatoon,Saskatchewan,Long Term,Apartment,640,1,1,300,300,FALSE,TRUE
Sault Ste. Marie,Ontario,Long Term,Apartment,1640,2,1,648,648,FALSE,TRUE
Sault Ste. Marie,Ontario,Long Term,Apartment,1635,2,1,786,786,FALSE,TRUE
Sault Ste. Marie,Ontario,Long Term,Apartment,1605,2,1,753,753,FALSE,TRUE
Sault Ste. Marie,Ontario,Long Term,Apartment,1600,2,1,786,786,FALSE,TRUE
Sault Ste. Marie,Ontario,Long Term,Apartment,1545,2,1,580,580,FALSE,TRUE
Sault Ste. Marie,Ontario,Long Term,Apartment,1445,1,1,527,527,FALSE,TRUE
Sault Ste. Marie,Ontario,Long Term,Apartment,1420,1,1,510,510,FALSE,TRUE
Sault Ste. Marie,Ontario,Long Term,Apartment,1400,1,1,527,527,FALSE,TRUE
Sault Ste. Marie,Ontario,Long Term,Apartment,1375,1,1,603,603,FALSE,TRUE
Scarborough,Ontario,Long Term,Apartment,3500,4,1,600,600,FALSE,FALSE
Scarborough,Ontario,Long Term,Apartment,3495,3,1.5,1337,1337,FALSE,TRUE
Scarborough,Ontario,Long Term,Apartment,3350,2,1,800,800,FALSE,TRUE
Scarborough,Ontario,Long Term,Apartment,3350,2,2,920,920,FALSE,TRUE
Scarborough,Ontario,Long Term,House,3345,3,3.5,1800,1800,FALSE,TRUE
Scarborough,Ontario,Long Term,Apartment,3143.17,3,1,957,957,FALSE,TRUE
Scarborough,Ontario,Long Term,Townhouse,3127.94,2,1.5,1281,1281,FALSE,FALSE
Scarborough,Ontario,Long Term,Townhouse,3095,4,2,1200,1200,FALSE,TRUE
Scarborough,Ontario,Long Term,Apartment,3095,3,1,1400,1400,FALSE,TRUE
Scarborough,Ontario,Long Term,Apartment,3048.47,3,1,965,965,FALSE,TRUE
Scarborough,Ontario,Long Term,Apartment,3019,3,1,964,964,FALSE,TRUE
Scarborough,Ontario,Long Term,Apartment,2999,3,1,956,956,FALSE,TRUE
Scarborough,Ontario,Long Term,Apartment,2993.17,3,1,950,950,FALSE,TRUE
Scarborough,Ontario,Long Term,Townhouse,2961.15,2,1.5,1313,1313,FALSE,FALSE
Scarborough,Ontario,Long Term,Townhouse,2885.33,2,2,984,984,FALSE,FALSE
Scarborough,Ontario,Long Term,Apartment,2825,2,1,933,933,FALSE,TRUE
Scarborough,Ontario,Long Term,Apartment,2775,2,1,995,995,FALSE,TRUE
Scarborough,Ontario,Long Term,Apartment,2755,2,1,815,815,FALSE,TRUE
Scarborough,Ontario,Long Term,Apartment,2745,3,1,1077,1077,FALSE,TRUE
Scarborough,Ontario,Long Term,Apartment,2725,2,2,830,830,FALSE,TRUE
Scarborough,Ontario,Long Term,Apartment,2725,2,2,1100,1100,FALSE,TRUE
Scarborough,Ontario,Long Term,Apartment,2699,2,1,858,858,FALSE,TRUE
Scarborough,Ontario,Long Term,Apartment,2670,2,1,955,955,FALSE,TRUE
Scarborough,Ontario,Long Term,Apartment,2670,2,1,960,960,FALSE,TRUE
Scarborough,Ontario,Long Term,Apartment,2625,2,1,910,910,FALSE,TRUE
Scarborough,Ontario,Long Term,Apartment,2604.43,2,1,816,816,FALSE,TRUE
Scarborough,Ontario,Long Term,Apartment,2600,2,1,900,900,FALSE,TRUE
Scarborough,Ontario,Long Term,Apartment,2600,2,1,945,945,FALSE,TRUE
Scarborough,Ontario,Long Term,Apartment,2600,2,1,950,950,FALSE,TRUE
Scarborough,Ontario,Long Term,Apartment,2599,2,1,820,820,FALSE,TRUE
Scarborough,Ontario,Long Term,Apartment,2575,2,2,900,900,FALSE,TRUE
Scarborough,Ontario,Long Term,Apartment,2575,2,1.5,950,950,FALSE,TRUE
Scarborough,Ontario,Long Term,Apartment,2549,2,1,857,857,FALSE,TRUE
Scarborough,Ontario,Long Term,Apartment,2499,2,1,858,858,FALSE,TRUE
Scarborough,Ontario,Long Term,Apartment,2400,1,1,704,704,FALSE,TRUE
Scarborough,Ontario,Long Term,Apartment,2375,1,1,706,706,FALSE,TRUE
Scarborough,Ontario,Long Term,Apartment,2375,1,1,830,830,FALSE,TRUE
Scarborough,Ontario,Long Term,Apartment,2299,1,1,634,634,FALSE,TRUE
Scarborough,Ontario,Long Term,Apartment,2285,1,1,715,715,FALSE,TRUE
Scarborough,Ontario,Long Term,Apartment,2275.2,1,1,710,710,FALSE,TRUE
Scarborough,Ontario,Long Term,Apartment,2255,1,1,599,599,FALSE,TRUE
Scarborough,Ontario,Long Term,Apartment,2200,1,1,491,491,FALSE,TRUE
Scarborough,Ontario,Long Term,Apartment,2195,1,1,665,665,FALSE,TRUE
Scarborough,Ontario,Long Term,Apartment,2195,1,1,680,680,FALSE,TRUE
Scarborough,Ontario,Long Term,Apartment,2145,1,1,600,600,FALSE,TRUE
Scarborough,Ontario,Long Term,Apartment,2059.12,1,1,481,481,FALSE,TRUE
Scarborough,Ontario,Long Term,Apartment,2050,1,1,790,790,FALSE,TRUE
Scarborough,Ontario,Long Term,Apartment,1970,1,1,850,850,FALSE,TRUE
Scarborough,Ontario,Long Term,Apartment,1800,1,1,400,400,FALSE,TRUE
Selkirk,Manitoba,Long Term,Townhouse,1980,3,1.5,1221,1221,FALSE,FALSE
Selkirk,Manitoba,Long Term,Townhouse,1898,3,2.5,1551,1551,FALSE,TRUE
Selkirk,Manitoba,Long Term,Apartment,1698,3,1,971,971,FALSE,TRUE
Selkirk,Manitoba,Long Term,Apartment,1648,3,2,1030,1030,FALSE,TRUE
Selkirk,Manitoba,Long Term,Apartment,1548,2,1,859,859,FALSE,TRUE
Selkirk,Manitoba,Long Term,Apartment,1498,2,1,877,877,FALSE,TRUE
Selkirk,Manitoba,Long Term,Apartment,1448,2,2,937,937,FALSE,TRUE
Selkirk,Manitoba,Long Term,Apartment,1398,1,1,578,578,FALSE,TRUE
Selkirk,Manitoba,Long Term,Apartment,1100,1,1,468,468,FALSE,FALSE
Sherbrooke,Quebec,Long Term,Apartment,1640,3,1,1044,1044,FALSE,FALSE
Sherbrooke,Quebec,Long Term,Apartment,1630,3,1,1044,1044,FALSE,FALSE
Sherbrooke,Quebec,Long Term,Apartment,1610,3,1,1044,1044,FALSE,FALSE
Sherbrooke,Quebec,Long Term,Apartment,1480,2,1,1037,1037,FALSE,FALSE
Sherbrooke,Quebec,Long Term,Apartment,1420,2,1,772,772,FALSE,FALSE
Sherbrooke,Quebec,Long Term,Apartment,1340,1,1,802,802,FALSE,FALSE
Sherbrooke,Quebec,Long Term,Apartment,1330,2,1,772,772,FALSE,FALSE
Sherbrooke,Quebec,Long Term,Apartment,1330,2,1,815,815,FALSE,FALSE
Sherbrooke,Quebec,Long Term,Apartment,1320,1,1,806,806,FALSE,FALSE
Sherbrooke,Quebec,Long Term,Apartment,1300,2,1,772,772,FALSE,FALSE
Sherbrooke,Quebec,Long Term,Apartment,1300,2,1,802,802,FALSE,FALSE
Sherbrooke,Quebec,Long Term,Apartment,1280,1,1,798,798,FALSE,FALSE
Sherbrooke,Quebec,Long Term,Apartment,1280,2,1,802,802,FALSE,FALSE
Sherbrooke,Quebec,Long Term,Apartment,1100,1,1,564,564,FALSE,FALSE
Sherbrooke,Quebec,Long Term,Apartment,955,1,1,412,412,FALSE,FALSE
Sherbrooke,Quebec,Long Term,Apartment,945,1,1,412,412,FALSE,FALSE
Sherbrooke,Quebec,Long Term,Apartment,935,1,1,412,412,FALSE,FALSE
Sherwood Park,Alberta,Long Term,House,2695,3,2.5,1648,1648,FALSE,FALSE
Sherwood Park,Alberta,Short Term,Condo Unit,2495,2,2,1100,1100,TRUE,FALSE
Sherwood Park,Alberta,Long Term,Apartment,2493,2,2,1018,1018,FALSE,TRUE
Sherwood Park,Alberta,Long Term,Apartment,2450,2,2,1124,1124,FALSE,TRUE
Sherwood Park,Alberta,Long Term,Apartment,2450,3,2,1124,1124,FALSE,TRUE
Sherwood Park,Alberta,Long Term,Apartment,2426,2,2,1011,1011,FALSE,TRUE
Sherwood Park,Alberta,Long Term,Apartment,2410,2,2,1004,1004,FALSE,TRUE
Sherwood Park,Alberta,Long Term,House,2400,3,2.5,1300,1300,FALSE,TRUE
Sherwood Park,Alberta,Long Term,Apartment,2265,2,2,1214,1214,FALSE,TRUE
Sherwood Park,Alberta,Long Term,Condo Unit,2200,2,2,1055,1055,FALSE,TRUE
Sherwood Park,Alberta,Long Term,House,2200,5,2.5,1600,1600,FALSE,TRUE
Sherwood Park,Alberta,Long Term,House,2200,5,2.5,1600,1600,FALSE,TRUE
Sherwood Park,Alberta,Long Term,Apartment,2150,2,2,1017,1017,FALSE,TRUE
Sherwood Park,Alberta,Long Term,Apartment,2140,2,2,1109,1109,FALSE,TRUE
Sherwood Park,Alberta,Long Term,Apartment,2115,2,2,1044,1044,FALSE,TRUE
Sherwood Park,Alberta,Long Term,Apartment,2100,2,2,975,975,FALSE,TRUE
Sherwood Park,Alberta,Long Term,Townhouse,2100,3,2.5,1279,1279,FALSE,FALSE
Sherwood Park,Alberta,Long Term,Apartment,2050,2,2,878,878,FALSE,TRUE
Sherwood Park,Alberta,Long Term,Apartment,2022,2,2,936,936,FALSE,TRUE
Sherwood Park,Alberta,Long Term,Condo Unit,1995,2,2,1062,1062,FALSE,FALSE
Sherwood Park,Alberta,Long Term,Townhouse,1995,3,4,1138,1138,FALSE,TRUE
Sherwood Park,Alberta,Long Term,Apartment,1940,2,2,922,922,FALSE,TRUE
Sherwood Park,Alberta,Long Term,Apartment,1910,2,2,894,894,FALSE,TRUE
Sherwood Park,Alberta,Long Term,Condo Unit,1895,2,2,1214,1214,FALSE,FALSE
Sherwood Park,Alberta,Long Term,Apartment,1875,2,2,757,757,FALSE,TRUE
Sherwood Park,Alberta,Long Term,Townhouse,1875,3,2.5,1400,1400,FALSE,FALSE
Sherwood Park,Alberta,Long Term,Apartment,1869,3,1,1050,1050,FALSE,TRUE
Sherwood Park,Alberta,Long Term,Apartment,1790,1,1,676,676,FALSE,TRUE
Sherwood Park,Alberta,Long Term,Apartment,1775,2,2,820,820,FALSE,TRUE
Sherwood Park,Alberta,Long Term,Apartment,1775,2,2,915,915,FALSE,TRUE
Sherwood Park,Alberta,Long Term,Apartment,1750,2,2,909,909,FALSE,TRUE
Sherwood Park,Alberta,Long Term,Apartment,1750,2,2,915,915,FALSE,TRUE
Sherwood Park,Alberta,Long Term,Apartment,1728,2,1,864,864,FALSE,TRUE
Sherwood Park,Alberta,Long Term,Apartment,1695,2,2,915,915,FALSE,TRUE
Sherwood Park,Alberta,Long Term,Apartment,1685,2,2,915,915,FALSE,TRUE
Sherwood Park,Alberta,Long Term,Apartment,1634,2,1,864,864,FALSE,TRUE
Sherwood Park,Alberta,Long Term,Apartment,1620,2,1,823,823,FALSE,TRUE
Sherwood Park,Alberta,Long Term,Apartment,1600,2,1,821,821,FALSE,TRUE
Sherwood Park,Alberta,Long Term,Apartment,1570,2,1,827,827,FALSE,TRUE
Sherwood Park,Alberta,Long Term,Apartment,1527,2,1,864,864,FALSE,TRUE
Sherwood Park,Alberta,Long Term,Apartment,1525,1,1,596,596,FALSE,TRUE
Sherwood Park,Alberta,Long Term,Apartment,1505,1,1,593,593,FALSE,TRUE
Sherwood Park,Alberta,Long Term,Apartment,1496,1,1,720,720,FALSE,TRUE
Sherwood Park,Alberta,Long Term,Apartment,1450,1,1,667,667,FALSE,TRUE
Sherwood Park,Alberta,Long Term,Apartment,1450,1,1,667,667,FALSE,TRUE
Sherwood Park,Alberta,Long Term,Apartment,1450,1,1,669,669,FALSE,TRUE
Sherwood Park,Alberta,Long Term,Apartment,1450,1,1,732,732,FALSE,TRUE
Sherwood Park,Alberta,Long Term,Condo Unit,1450,1,1,850,850,FALSE,FALSE
Sherwood Park,Alberta,Long Term,Apartment,1420,1,1,571,571,FALSE,TRUE
Slave Lake,Alberta,Long Term,Apartment,1435,3,1.5,1123,1123,FALSE,FALSE
Slave Lake,Alberta,Long Term,Apartment,1380,2,1,1123,1123,FALSE,FALSE
Sooke,British Columbia,Long Term,Apartment,2490,2,2,932,932,FALSE,TRUE
Sooke,British Columbia,Long Term,Apartment,2290,2,2,740,740,FALSE,TRUE
Sooke,British Columbia,Long Term,Apartment,2090,2,1,640,640,FALSE,TRUE
Sooke,British Columbia,Long Term,Apartment,2090,1,1,674,674,FALSE,TRUE
Sooke,British Columbia,Long Term,Apartment,1840,1,1,496,496,FALSE,TRUE
Spruce Grove,Alberta,Long Term,House,2300,3,2.5,1770,1770,FALSE,FALSE
